step,loss,action_l1,kl,learning_rate,gradient_norm,step_seconds,elapsed_seconds
136,0.4193207323551178,0.39510998129844666,0.002421074314042926,2.7200000000000004e-05,9.198939323425293,0.06607374999998683,10.259687596999925
137,0.4088614583015442,0.3823293149471283,0.0026532141491770744,2.7400000000000002e-05,8.605279922485352,0.06555691400001251,10.325606988999994
138,0.3642275929450989,0.3355337083339691,0.0028693899512290955,2.7600000000000003e-05,9.865778923034668,0.06785070499995527,10.393814184999997
139,0.3954981565475464,0.37570929527282715,0.0019788865465670824,2.7800000000000005e-05,8.961122512817383,0.06683647400006976,10.461067490999994
140,0.38276150822639465,0.3459203541278839,0.0036841146647930145,2.8000000000000003e-05,9.374741554260254,0.06697736800003895,10.528443740999933
141,0.36224034428596497,0.3364342153072357,0.0025806135963648558,2.8199999999999998e-05,9.046064376831055,0.06674652899994271,10.595584598999949
142,0.3450586795806885,0.3226482570171356,0.0022410419769585133,2.84e-05,7.492615699768066,0.06738476399993942,10.663354241999969
143,0.4299209713935852,0.39484384655952454,0.0035077128559350967,2.86e-05,12.781547546386719,0.06723758500004351,10.730986387999906
144,0.4425935745239258,0.4182671010494232,0.0024326457642018795,2.88e-05,8.834382057189941,0.067116753999926,10.798504218999938
145,0.36563584208488464,0.3397153317928314,0.002592050936073065,2.9e-05,13.561440467834473,0.06742003099998328,10.866297947999897
146,0.41391199827194214,0.38691726326942444,0.0026994738727808,2.9199999999999998e-05,12.843475341796875,0.06783015700000306,10.934545471999968
147,0.40111973881721497,0.3752778172492981,0.002584191970527172,2.94e-05,10.385643005371094,0.06778903999997965,11.002728714
148,0.32256945967674255,0.2985501289367676,0.002401934005320072,2.96e-05,9.830504417419434,0.06693508600005771,11.070064838000008
149,0.38434556126594543,0.3623684346675873,0.002197712194174528,2.98e-05,9.87734603881836,0.06744775999993635,11.137942111999905
150,0.3965679109096527,0.36923179030418396,0.002733611036092043,3e-05,9.1950101852417,0.06744509899999684,11.205815920999953
151,0.3485058844089508,0.3323049545288086,0.001620094059035182,3.02e-05,7.937689781188965,0.06754292100004022,11.273757980999903
152,0.35391613841056824,0.33082863688468933,0.002308749593794346,3.04e-05,8.750655174255371,0.06661993199998051,11.340787335999948
153,0.42313435673713684,0.4071970283985138,0.0015937341377139091,3.06e-05,9.75861644744873,0.0664833280000039,11.407648404999918
154,0.43181872367858887,0.4108807146549225,0.002093799877911806,3.08e-05,7.772795677185059,0.06659202399998776,11.474621193999951
155,0.37025102972984314,0.34757229685783386,0.002267872914671898,3.1e-05,10.948419570922852,0.06726380600002813,11.542250034999938
156,0.3573181927204132,0.3412659466266632,0.001605223398655653,3.12e-05,6.575686454772949,0.06724097000005713,11.609876542999928
157,0.3657471537590027,0.33972546458244324,0.002602170454338193,3.1400000000000004e-05,11.168298721313477,0.06712627999991128,11.677436456999999
158,0.3784947097301483,0.3549415171146393,0.0023553185164928436,3.16e-05,9.363723754882812,0.06712538099998255,11.744902844999956
159,0.38399359583854675,0.3597659468650818,0.002422765363007784,3.18e-05,11.14958667755127,0.0668745499999659,11.812186548
160,0.3685544729232788,0.3451785147190094,0.0023375963792204857,3.2000000000000005e-05,9.225770950317383,0.06731948300000568,11.879894608999962
161,0.37938928604125977,0.3577755093574524,0.002161378739401698,3.2200000000000003e-05,11.427440643310547,0.06664379300002565,11.946954914000003
162,0.3879769742488861,0.3668030798435211,0.0021173907443881035,3.24e-05,10.470159530639648,0.06726176200004375,12.014646586999902
163,0.3314618468284607,0.31000351905822754,0.002145834267139435,3.26e-05,9.448020935058594,0.06732216800003243,12.082350346999988
164,0.35730260610580444,0.3409106731414795,0.0016391935059800744,3.2800000000000004e-05,9.447036743164062,0.06764994399998159,12.150390263999952
165,0.345333456993103,0.32597559690475464,0.001935784937813878,3.3e-05,10.310672760009766,0.0668949649999604,12.217677503999994
166,0.3354403078556061,0.3190279006958008,0.0016412402037531137,3.32e-05,8.972091674804688,0.06648086500001682,12.284522726999967
167,0.36030930280685425,0.3419971764087677,0.0018312135944142938,3.3400000000000005e-05,10.813648223876953,0.06685597600005622,12.351747108999916
168,0.3819311857223511,0.36040136218070984,0.002152983332052827,3.3600000000000004e-05,9.45803451538086,0.0661476949999269,12.418278763999979
169,0.3676193356513977,0.3438389301300049,0.0023780392948538065,3.38e-05,11.348163604736328,0.06676589799997146,12.48542324899995
170,0.38188424706459045,0.3622678816318512,0.001961636124178767,3.4000000000000007e-05,9.103904724121094,0.0668709530000342,12.552659321999954
171,0.3418227732181549,0.3224124312400818,0.0019410343375056982,3.4200000000000005e-05,11.237100601196289,0.06685105200006092,12.619884228999922
172,0.37870508432388306,0.3550826907157898,0.002362240105867386,3.4399999999999996e-05,10.964417457580566,0.06801594399996702,12.68830191099994
173,0.4018513858318329,0.38466694951057434,0.0017184437019750476,3.46e-05,10.726101875305176,0.06698539199999232,12.755685928999924
174,0.5070789456367493,0.48854032158851624,0.0018538625445216894,3.48e-05,10.974946975708008,0.06693888200004494,12.822985851999988
175,0.4280860722064972,0.4142526686191559,0.0013833409175276756,3.5e-05,9.471428871154785,0.0672478090000368,12.890683787999933
176,0.35200968384742737,0.33710724115371704,0.001490244409069419,3.52e-05,8.093697547912598,0.06790767400002551,12.959009666999918
177,0.4329155683517456,0.41362619400024414,0.0019289387855678797,3.54e-05,11.812433242797852,0.06770268499997201,13.027152484999988
178,0.4263347089290619,0.4130527973175049,0.0013281900901347399,3.56e-05,8.55611515045166,0.0677566779999097,13.095296402999907
179,0.5264900326728821,0.4995218515396118,0.002696818672120571,3.58e-05,14.209062576293945,0.06776503399999001,13.163446373999932
180,0.415409117937088,0.39494776725769043,0.002046134788542986,3.6e-05,11.905928611755371,0.06658231600010822,13.230428250999921
181,0.3590836524963379,0.34281063079833984,0.0016273021465167403,3.62e-05,10.138437271118164,0.0664463360000127,13.297264956999925
182,0.40325412154197693,0.38650572299957275,0.0016748387133702636,3.6400000000000004e-05,10.171406745910645,0.06658950100006678,13.364235415999929
183,0.406207412481308,0.39106327295303345,0.00151441537309438,3.66e-05,9.170796394348145,0.06658475400001862,13.43115396199994
184,0.3716120719909668,0.3599730432033539,0.0011639040894806385,3.68e-05,7.570738315582275,0.06667488899995533,13.498224174999905
185,0.3792288899421692,0.3598158657550812,0.0019413026748225093,3.7e-05,12.537684440612793,0.06664722000004986,13.565264051999975
186,0.417235404253006,0.4015562832355499,0.0015679127536714077,3.72e-05,9.071395874023438,0.06691386900001817,13.632560534999925
187,0.4071130156517029,0.3862980008125305,0.002081501530483365,3.74e-05,12.981447219848633,0.06765477200008263,13.700564593999957
188,0.3565629720687866,0.33449089527130127,0.002207208890467882,3.76e-05,12.052734375,0.06737495900006252,13.768336357999942
189,0.36141902208328247,0.3444864749908447,0.0016932537546381354,3.7800000000000004e-05,10.605307579040527,0.06689346600001045,13.835642352999912
190,0.4140436351299286,0.3953855633735657,0.0018658069893717766,3.8e-05,11.817344665527344,0.06729093499995997,13.903306330999953
191,0.3827207684516907,0.3691001832485199,0.001362059498205781,3.82e-05,7.823759078979492,0.06714550999993207,13.970843562999903
192,0.3469275236129761,0.32978159189224243,0.001714592333883047,3.8400000000000005e-05,11.538089752197266,0.06707437000000027,14.038336226999945
193,0.333602637052536,0.3211005628108978,0.0012502062600106,3.86e-05,8.507936477661133,0.06650889200000165,14.105227551999974
194,0.38387519121170044,0.3676324486732483,0.0016242745332419872,3.88e-05,8.289121627807617,0.066856711000014,14.172454513999924
195,0.37634456157684326,0.3640679717063904,0.0012276580091565847,3.9000000000000006e-05,8.249670028686523,0.06667072499999449,14.239507841999966
196,0.34105637669563293,0.32216283679008484,0.0018893545493483543,3.9200000000000004e-05,9.730597496032715,0.06671943799995006,14.306602083999906
197,0.38753947615623474,0.3724084496498108,0.001513102208264172,3.94e-05,8.37944507598877,0.06651275500007614,14.373478062000004
198,0.3556376099586487,0.34177160263061523,0.0013865998480468988,3.960000000000001e-05,9.723984718322754,0.06636595999998463,14.440221365999946
199,0.346426784992218,0.33657073974609375,0.000985605176538229,3.9800000000000005e-05,6.129293918609619,0.06637174000002233,14.506974206999985
200,0.36745020747184753,0.34631022810935974,0.0021139977034181356,4e-05,12.272336959838867,0.06661516099995879,14.573965283999996
201,0.39096710085868835,0.37733298540115356,0.0013634110800921917,4.02e-05,6.325994491577148,0.06729942900005881,14.641678781999985
202,0.36093151569366455,0.3298112452030182,0.003112026024609804,4.0400000000000006e-05,16.05209732055664,0.0681644530000085,14.710309910999968
203,0.38886046409606934,0.36858949065208435,0.002027097623795271,4.0600000000000004e-05,12.106721878051758,0.06690723799999887,14.777609903999974
204,0.4105212390422821,0.38637346029281616,0.0024147769436240196,4.08e-05,14.546666145324707,0.0677049820000093,14.845698113999902
205,0.4104744791984558,0.387283056974411,0.0023191417567431927,4.1e-05,13.966495513916016,0.06730440899991663,14.913419628999918
206,0.33215194940567017,0.3144206702709198,0.0017731288680806756,4.12e-05,11.51805591583252,0.0670251559999997,14.980827993999924
207,0.40263697504997253,0.38341039419174194,0.0019226582953706384,4.14e-05,13.055594444274902,0.06641981100005978,15.047669361999965
208,0.31422296166419983,0.297253280878067,0.0016969693824648857,4.16e-05,10.0205717086792,0.06684865900001569,15.114878873999942
209,0.39967453479766846,0.3790462911128998,0.0020628231577575207,4.18e-05,12.806867599487305,0.06667806699999801,15.181953929999963
210,0.3478225767612457,0.32756051421165466,0.002026207046583295,4.2e-05,10.559403419494629,0.0676725629999737,15.250102930999901
211,0.3404388129711151,0.3250655233860016,0.0015373287023976445,4.22e-05,10.016660690307617,0.06682433799994669,15.317309661999957
212,0.34150588512420654,0.325790673494339,0.0015715205809101462,4.24e-05,10.107879638671875,0.06704847299999983,15.384735737999904
213,0.32077333331108093,0.3008136451244354,0.0019959677010774612,4.26e-05,11.530206680297852,0.06721290500001942,15.45237254299991
214,0.323245108127594,0.3070189952850342,0.001622609794139862,4.2800000000000004e-05,7.512842178344727,0.06694748799998251,15.519657803999962
215,0.3932729959487915,0.3731728494167328,0.002010015305131674,4.3e-05,12.50650691986084,0.06686126800002512,15.586898771999927
216,0.3515370488166809,0.3372252583503723,0.0014311790000647306,4.32e-05,8.278604507446289,0.06691006800008381,15.654224761999899
217,0.3647240102291107,0.3460138738155365,0.0018710123840719461,4.3400000000000005e-05,11.992720603942871,0.06695837099994151,15.72159757899999
218,0.41566598415374756,0.3981684446334839,0.0017497525550425053,4.36e-05,9.884540557861328,0.06807861599997977,15.790049850999935
219,0.3391951620578766,0.32102343440055847,0.001817172160372138,4.38e-05,10.2540864944458,0.07120908699994288,15.861711705999937
220,0.3199361562728882,0.3039550185203552,0.0015981122851371765,4.4000000000000006e-05,11.018261909484863,0.06781361800005925,15.929980161000003
221,0.3325744867324829,0.3204161822795868,0.00121583160944283,4.4200000000000004e-05,7.7334747314453125,0.0693491910000148,15.999785335999945
